"session_id","Total_requests","Total_Bytes","Total_GET_requests","Total_POST_requests","Total_3xx_responses","Total_4xx_responses","per_image_requests","per_css_request","per_js_requests","Depth_SD","Max_requests_per_page","Average_requests_per_page","Max_sequential_request","per_sequential_requests","Session_time","Browsing_speed","SD_request_time"
7104paf2tksmr2e4k28l2a0g4f,64,59300,30,34,0.0,0.0,0.0,0.015625,0.078125,0.5994789404140899,22,3.5555555555555554,64,1.0,30.0,0.6,0.8094896154367887
fqf1qhnskah73laqhn8vaf3rfm,53,49204,27,26,0.0,0.0,0.0,0.018867924528301886,0.09433962264150944,0.5041656307882032,14,3.533333333333333,53,1.0,20.0,0.75,0.7326976542999095
1o8bhjhm5k72l4gp4t22njhofd,65,67044,32,33,0.0,0.0,0.0,0.015384615384615385,0.07692307692307693,0.5686067265408101,21,3.4210526315789473,65,1.0,31.0,0.6129032258064516,0.786573724994721
6bvij40r8omc5phrrhkh2o7g8v,60,57583,27,33,0.0,0.0,0.0,0.016666666666666666,0.08333333333333333,0.486198404860494,21,3.75,60,1.0,29.0,0.5517241379310345,0.7851043808875918
ksho0o7olvo6iah5gjo6tinp3v,60,58500,31,29,0.0,0.0,0.0,0.016666666666666666,0.08333333333333333,0.5107184482014855,17,3.5294117647058822,60,1.0,23.0,0.7391304347826086,0.6853628398317363
cmf8pvjupq0vghfst3ciguemms,105,79282,31,74,0.0,0.0,0.0,0.009523809523809525,0.047619047619047616,0.42120655976182825,62,6.5625,105,1.0,146.0,0.1095890410958904,1.2070841537337036
4brmbia6h899nmpvf2l1qgt2jm,114,81785,33,81,0.0,0.0,0.0,0.06140350877192982,0.043859649122807015,0.3680031046211058,69,6.705882352941177,114,1.0,154.0,0.11038961038961038,1.0085812176705131
601c5bov228724sv354hsjijb0,87,62296,23,64,0.0,0.0,0.0,0.011494252873563218,0.05747126436781609,0.39046638509110415,52,6.214285714285714,87,1.0,114.0,0.12280701754385964,1.2439309662959712
se6tdqu752aqh6e17t75jvilqu,106,67609,29,77,0.0,0.0,0.0,0.009433962264150943,0.04716981132075472,0.39136733042814226,65,7.571428571428571,106,1.0,142.0,0.09859154929577464,1.0360191632673468
1c414c34a3mtpaafer5lt5vvj2,88,62812,25,63,0.0,0.0,0.0,0.011363636363636364,0.056818181818181816,0.3934838566631996,51,6.285714285714286,88,1.0,112.0,0.125,1.1354541815269816
s4itu9pg46e3pnb700mqbqetra,103,76868,31,72,0.0,0.0,0.0,0.009708737864077669,0.04854368932038835,0.4107610835205084,60,5.722222222222222,103,1.0,135.0,0.13333333333333333,1.0974739416911508
5rj1tnibe9ls6e30nstentpfoh,96,72751,31,65,0.0,0.0,0.0,0.010416666666666666,0.052083333333333336,0.43488803635725215,53,5.647058823529412,96,1.0,128.0,0.1328125,1.3894443333777555
kq259hljltf8cofepgru4e5nfr,103,103894,28,75,0.0,0.0,0.0,0.009708737864077669,0.04854368932038835,0.3864028881967456,63,5.722222222222222,103,1.0,135.0,0.13333333333333333,0.9954179120758289
tpopok2jdsm81rbm3ar7pkj1ak,99,75135,31,68,0.0,0.0,0.0,0.010101010101010102,0.050505050505050504,0.43234211230369085,56,5.2105263157894735,99,1.0,133.0,0.14285714285714285,1.2485273439206281
d6pjskm59p8eml8i5sl3ui4qfp,92,73981,31,61,0.0,0.0,0.0,0.010869565217391304,0.05434782608695652,0.43191992361533754,49,5.75,92,1.0,124.0,0.12903225806451613,1.3707724148203868
610qgeukfa2eaqtesji37lfrh7,108,86290,32,76,0.0,0.0,0.0,0.009259259259259259,0.046296296296296294,0.4202520636263043,64,5.684210526315789,108,1.0,141.0,0.1347517730496454,1.0581109419300505
jij714b81gib6j0edvr6qv9u8n,100,77303,29,71,0.0,0.0,0.0,0.01,0.05,0.4493328387732194,59,6.25,100,1.0,142.0,0.11267605633802817,1.320454467219525
8cb1ubgg1ej1ggamv29nhq36f0,98,80832,31,67,0.0,0.0,0.0,0.01020408163265306,0.05102040816326531,0.4207250638385368,55,5.444444444444445,98,1.0,131.0,0.13740458015267176,1.160083367438987
fnfnrgeld9b5gltnk0l910b7hp,108,82407,31,77,0.0,0.0,0.0,0.009259259259259259,0.046296296296296294,0.44173557192135415,65,6.0,108,1.0,143.0,0.1258741258741259,1.095687706451335
sj9tpi8eghe206ohaffcht92h4,107,80098,29,78,0.0,0.0,0.0,0.009345794392523364,0.04672897196261682,0.3896198801060903,66,6.6875,107,1.0,146.0,0.1095890410958904,0.9989950404906781
lh1vo5umn4d5igedhgc72ta772,93,81892,32,61,0.0,0.0,0.0,0.010752688172043012,0.053763440860215055,0.478706006226926,49,5.166666666666667,93,1.0,115.0,0.1565217391304348,1.1768177379857807
9d2pb34kuqc935tsagi9jfmotr,107,81774,29,78,0.0,0.0,0.0,0.009345794392523364,0.04672897196261682,0.3931903545413576,66,6.294117647058823,107,1.0,141.0,0.12056737588652482,1.0285470274540265
i1amp3mrqeufq0clj26kn6kco6,93,81911,32,61,0.0,0.0,0.0,0.010752688172043012,0.053763440860215055,0.44542613284318233,49,5.8125,93,1.0,113.0,0.1415929203539823,1.180936955931046
2h5rept2cah2lqu3q4o99smupd,94,78628,30,64,0.0,0.0,0.0,0.010638297872340425,0.05319148936170213,0.43927282600133144,52,5.222222222222222,94,1.0,121.0,0.1487603305785124,1.1542920868739541
pccj98vh9qtplf14oejps74daf,112,73600,31,81,0.0,0.0,0.0,0.044642857142857144,0.044642857142857144,0.3711537444790451,69,6.588235294117647,112,1.0,154.0,0.11038961038961038,1.044757319736434
44jg252hdbvtafg865qn3qvi8o,101,76209,29,72,0.0,0.0,0.0,0.009900990099009901,0.04950495049504951,0.3798678434307104,60,6.733333333333333,101,1.0,141.0,0.10638297872340426,1.211162667989943
t1f1vpoq5bviuguflv3c7r1m1i,112,75238,31,81,0.0,0.0,0.0,0.008928571428571428,0.044642857142857144,0.3951838567201916,69,6.222222222222222,112,1.0,161.0,0.11180124223602485,1.1162856937182344
bk67nh5a0hl3v89n2cc6up95ht,90,70214,29,61,0.0,0.0,0.0,0.011111111111111112,0.05555555555555555,0.38952329206573566,49,6.0,90,1.0,114.0,0.13157894736842105,1.2183777921664711
lol3qmnm070bfiec7503joii19,100,73482,29,71,0.0,0.0,0.0,0.01,0.05,0.4123105625617661,59,5.555555555555555,100,1.0,134.0,0.13432835820895522,1.1155267813907472
6qoppolmcso7602lo56rb0i1iu,108,84886,38,70,0.0,0.0,0.0,0.10185185185185185,0.046296296296296294,0.3808697000222802,58,6.352941176470588,108,1.0,129.0,0.13178294573643412,1.0404622666848913
a6umhii4ghq2rprh6c082kt10l,98,80346,28,70,0.0,0.0,0.0,0.01020408163265306,0.05102040816326531,0.39572896795235346,58,5.444444444444445,98,1.0,128.0,0.140625,1.1901651683121088
48sh2dvjsabsgd2ck8tlt04cd2,118,91940,32,86,0.0,0.0,0.0,0.00847457627118644,0.0423728813559322,0.4060728322274895,74,6.2105263157894735,118,1.0,179.0,0.10614525139664804,1.3001502575970942
va6f8jsmvsjbclasd4rb4357qn,98,109163,31,67,0.0,0.0,0.0,0.02040816326530612,0.05102040816326531,0.41032590332414487,55,5.764705882352941,98,1.0,132.0,0.12878787878787878,1.1702262193331798
3k02va28s8i6u55poq55d3pn7c,108,82420,31,77,0.0,0.0,0.0,0.009259259259259259,0.046296296296296294,0.41107357185968724,65,5.684210526315789,108,1.0,155.0,0.12258064516129032,1.3490267283692325
84krefftcpohr12qe014h5agg4,108,79657,30,78,0.0,0.0,0.0,0.009259259259259259,0.046296296296296294,0.40179211025457656,66,6.75,108,1.0,143.0,0.11188811188811189,1.0613470101689235
6e0vtib8kcudasn4gkb7b52lmi,91,76559,31,60,0.0,0.0,0.0,0.01098901098901099,0.054945054945054944,0.4309598143104963,48,6.5,91,1.0,117.0,0.11965811965811966,1.1605769149479943
unb2o9renu51sve3i0kqi604th,98,75628,31,67,0.0,0.0,0.0,0.01020408163265306,0.05102040816326531,0.4162464909055334,55,6.125,98,1.0,120.0,0.13333333333333333,1.083556241017003
q65jm6jihcr4i61hice7tl7qcb,107,111384,30,77,0.0,0.0,0.0,0.009345794392523364,0.04672897196261682,0.40630028260344225,65,6.294117647058823,107,1.0,144.0,0.11805555555555555,1.10312049941529
pjh2clpmj98l7mlou0rsernk9u,115,85650,29,86,0.0,0.0,0.0,0.008695652173913044,0.043478260869565216,0.3796326948337926,74,6.764705882352941,115,1.0,165.0,0.10303030303030303,1.0394851132012943
l2tls9ukffib96g0uddp9k9c4m,99,70859,34,65,0.0,0.0,0.0,0.10101010101010101,0.050505050505050504,0.3672658376302594,53,5.823529411764706,99,1.0,124.0,0.13709677419354838,1.0856588963672247
vpem37eakuh12eqj9nb99cpk98,220,135629,44,176,0.0,0.0,0.0,0.05909090909090909,0.022727272727272728,0.30325370552947145,163,12.941176470588236,220,1.0,311.0,0.05466237942122187,0.8876913133339737
lv5nbfos801glb5c8m79kgon7r,219,166151,41,178,0.0,0.0,0.0,0.0547945205479452,0.0228310502283105,0.28435429181626054,165,11.526315789473685,219,1.0,335.0,0.056716417910447764,0.8011324109301714
j1bgobvbjbfckjsi7uau5tfp1s,239,140847,40,199,0.0,0.0,0.0,0.0502092050209205,0.02092050209205021,0.26270020338648137,186,14.058823529411764,239,1.0,373.0,0.045576407506702415,0.8049800353225569
g7hkch1qhb40st6ahs0koe4cml,237,143768,46,191,0.0,0.0,0.0,0.05907172995780591,0.02109704641350211,0.2940295593280059,178,14.8125,237,1.0,358.0,0.0446927374301676,0.8647421719893198
rn9ua6kjssv61di6cud5a4uk9n,225,133985,40,185,0.0,0.0,0.0,0.05333333333333334,0.022222222222222223,0.27049109430583007,172,13.235294117647058,225,1.0,347.0,0.04899135446685879,0.8215132078166997
24p9g4vknl8658896iaim0s991,228,146117,46,182,0.0,0.0,0.0,0.06140350877192982,0.021929824561403508,0.28461499268258983,169,14.25,228,1.0,338.0,0.047337278106508875,0.8556566795973075
cs3aihfburr5c7u1gvh6hho6qi,234,154438,44,190,0.0,0.0,0.0,0.05555555555555555,0.021367521367521368,0.30554808430289704,177,12.31578947368421,234,1.0,357.0,0.05322128851540616,0.8532145195884532
7sov66c85ju4dba6tlq2svq2cn,212,127798,40,172,0.0,0.0,0.0,0.05660377358490566,0.02358490566037736,0.2783818241448963,159,12.470588235294118,212,1.0,322.0,0.052795031055900624,0.8603546008244759
k7q0tctsbbbhju48ql35fipt7b,246,146947,46,200,0.0,0.0,0.0,0.056910569105691054,0.02032520325203252,0.30969100739416117,187,13.666666666666666,246,1.0,375.0,0.048,0.8490876465062568
cj930a7kr4t6e8p778bj4ilhu2,235,152413,41,194,0.0,0.0,0.0,0.05106382978723404,0.02127659574468085,0.26730721318364953,181,13.823529411764707,235,1.0,372.0,0.0456989247311828,0.7912605480285589
3anop7496piqmb18uqiso0aems,224,130514,40,184,0.0,0.0,0.0,0.05357142857142857,0.022321428571428572,0.26350633148881614,171,13.176470588235293,224,1.0,338.0,0.05029585798816568,0.850373192384691
74fas23ijrgep58og1ia8giv9r,237,149202,46,191,0.0,0.0,0.0,0.05907172995780591,0.02109704641350211,0.31642756555700713,178,11.85,237,1.0,368.0,0.05434782608695652,0.8282733738656336
2kgh70cmf4mhhebk1nlm7iar4e,221,139769,41,180,0.0,0.0,0.0,0.05429864253393665,0.02262443438914027,0.28017783855950623,167,13.8125,221,1.0,340.0,0.047058823529411764,0.8480029158872564
li1citv767lpesc2bt9c1eotbm,238,148800,46,192,0.0,0.0,0.0,0.058823529411764705,0.02100840336134454,0.30217066548512944,179,13.222222222222221,238,1.0,353.0,0.05099150141643059,0.8682852150904803
e0d54kstbj2pvv6qvr976476op,241,148693,43,198,0.0,0.0,0.0,0.05394190871369295,0.02074688796680498,0.2712690311814299,185,13.38888888888889,241,1.0,370.0,0.04864864864864865,0.85444944169833
r986sph7484e1vvord75e81q6f,243,147852,41,202,0.0,0.0,0.0,0.04938271604938271,0.0205761316872428,0.269036364258126,189,13.5,243,1.0,382.0,0.04712041884816754,0.810145828294835
2nbg4n3n6r9rjm8i3ssgkun3ut,247,135801,37,210,0.0,0.0,0.0,0.044534412955465584,0.020242914979757085,0.2423745675643039,197,16.466666666666665,247,1.0,394.0,0.03807106598984772,0.76225260150687
tuj638u2p0m3kosnv3mubq7r1f,235,137830,40,195,0.0,0.0,0.0,0.05106382978723404,0.02127659574468085,0.27465769469114765,182,14.6875,235,1.0,372.0,0.043010752688172046,0.8019442196700467
4h65el6r17t2u33da36n7m6shg,234,144567,43,191,0.0,0.0,0.0,0.05555555555555555,0.021367521367521368,0.27256784135217055,178,14.625,234,1.0,360.0,0.044444444444444446,0.8168990934396918
hretqun6idgv9pbr91ufn8pge6,216,130319,40,176,0.0,0.0,0.0,0.05555555555555555,0.023148148148148147,0.2758808688044367,163,12.0,216,1.0,314.0,0.05732484076433121,0.8540129591702499
kcjcrt2p6t6vi19so38e7audcb,228,143196,43,185,0.0,0.0,0.0,0.05701754385964912,0.021929824561403508,0.2787762909135211,172,12.666666666666666,228,1.0,351.0,0.05128205128205128,0.8341524137155508
ei15k59g1d79phsjoos1i12d30,233,140999,46,187,0.0,0.0,0.0,0.060085836909871244,0.02145922746781116,0.28293647594591437,174,12.944444444444445,233,1.0,345.0,0.05217391304347826,0.8495469384045818
k05ut8rvm798ab7pgnolv2st1f,238,172016,47,191,0.0,0.0,0.0,0.058823529411764705,0.02100840336134454,0.29828973696300587,178,13.222222222222221,238,1.0,368.0,0.04891304347826087,0.8121752011144363
ih6epc7qm8aubllr3d4dhctqso,226,165239,41,185,0.0,0.0,0.0,0.05309734513274336,0.022123893805309734,0.27872594244289595,172,11.894736842105264,226,1.0,336.0,0.05654761904761905,0.8478504235233992
u50bckimf1irqshqir6leujcd7,223,132842,43,180,0.0,0.0,0.0,0.05829596412556054,0.02242152466367713,0.28054694743707714,167,12.38888888888889,223,1.0,334.0,0.05389221556886228,0.8569130092884246
oi1lr6ejccf45a4uel0npm9fv4,225,159893,38,187,0.0,0.0,0.0,0.04888888888888889,0.022222222222222223,0.26428566661899566,174,12.5,225,1.0,351.0,0.05128205128205128,0.8365006475390998
u8qol5a9jgqhlmucgtu8a6sd55,233,151004,44,189,0.0,0.0,0.0,0.055793991416309016,0.02145922746781116,0.28397620926477707,176,12.944444444444445,233,1.0,353.0,0.05099150141643059,0.844567148939265
7iqofp00r9lg7coi2l06ripgic,242,144846,40,202,0.0,0.0,0.0,0.049586776859504134,0.02066115702479339,0.2634601343685137,189,13.444444444444445,242,1.0,377.0,0.04774535809018567,0.7917187147749568
nidpf2p3dre08hrms80l6s4r07,248,179289,47,201,0.0,0.0,0.0,0.056451612903225805,0.020161290322580645,0.3012882071487523,188,13.777777777777779,248,1.0,377.0,0.04774535809018567,0.8325514455391347
v1anlmpl7qj59jjbvr9o1cfdga,236,140495,43,193,0.0,0.0,0.0,0.05508474576271186,0.0211864406779661,0.2569068879868494,180,13.882352941176471,236,1.0,357.0,0.047619047619047616,0.8659321038645603
26vbvibjbmj8melqbk3v0f98lg,225,147778,47,178,0.0,0.0,0.0,0.06222222222222222,0.022222222222222223,0.3028751117760146,165,11.25,225,1.0,322.0,0.062111801242236024,0.8873987509625402
5a8tebqtg7ehm75oojeu75uho6,252,161085,44,208,0.0,0.0,0.0,0.051587301587301584,0.01984126984126984,0.2722523006197446,195,13.263157894736842,252,1.0,397.0,0.04785894206549118,0.80071262981514
vk2q8chnhptdkk8o8hnitlfrl4,235,143508,43,192,0.0,0.0,0.0,0.05531914893617021,0.02127659574468085,0.2574380163787945,179,15.666666666666666,235,1.0,343.0,0.043731778425655975,0.8760791702463944
cecisqp58si6pvi4rmpmptpv4g,241,142014,43,198,0.0,0.0,0.0,0.05394190871369295,0.02074688796680498,0.2701241626350173,185,14.176470588235293,241,1.0,377.0,0.04509283819628647,0.8026230649377727
lmg6hik8gag0jugp27h6qpim4e,232,140479,38,194,0.0,0.0,0.0,0.04741379310344827,0.021551724137931036,0.2915781814704787,181,13.647058823529411,232,1.0,358.0,0.04748603351955307,0.8135939996060725
ukusu8ahnf4sr71vcctcjk9qba,224,140065,43,181,0.0,0.0,0.0,0.05803571428571429,0.022321428571428572,0.2540723799130749,168,14.0,224,1.0,337.0,0.04747774480712166,0.8504083465414405
iqn8hsc70v29r5815sv642aeh0,226,136259,43,183,0.0,0.0,0.0,0.05752212389380531,0.022123893805309734,0.2713583735656985,170,13.294117647058824,226,1.0,341.0,0.04985337243401759,0.8321054989830661
vuejdbf9g64agugq93tfekha8j,222,138888,40,182,0.0,0.0,0.0,0.05405405405405406,0.02252252252252252,0.27225249074345176,169,13.875,222,1.0,342.0,0.04678362573099415,0.8196217957058635
1np35kml8m5i7a1at5jeo1kbj5,224,135327,40,184,0.0,0.0,0.0,0.05357142857142857,0.022321428571428572,0.2725408951713785,171,13.176470588235293,224,1.0,350.0,0.04857142857142857,0.899218410621135
t2f4beuendeiprugkeoks17kqv,235,149065,46,189,0.0,0.0,0.0,0.059574468085106386,0.02127659574468085,0.28973692817956087,176,13.823529411764707,235,1.0,359.0,0.04735376044568245,0.8519569781515353
p23n9e7fgc16bbf1s0l2dvbjb6,243,140937,40,203,0.0,0.0,0.0,0.04938271604938271,0.0205761316872428,0.2518034327700141,190,15.1875,243,1.0,380.0,0.042105263157894736,0.8108353586881127
hjagioo7ckqbdrl0ssivbte57q,244,146186,46,198,0.0,0.0,0.0,0.05737704918032787,0.020491803278688523,0.31190651787607293,185,14.352941176470589,244,1.0,372.0,0.0456989247311828,0.8367885013364044
2ug2ev7dhmgn6780sn51jc7s6i,256,155658,46,210,0.0,0.0,0.0,0.0546875,0.01953125,0.2755498763835687,197,14.222222222222221,256,1.0,403.0,0.04466501240694789,0.8210840865273407
ughg8a2grt5bm8pih1b1n40lt5,229,140183,38,191,0.0,0.0,0.0,0.048034934497816595,0.021834061135371178,0.2590811698548703,178,13.470588235294118,229,1.0,355.0,0.04788732394366197,0.8111463909869909
s6ue7sbdb5bphs1phjhtu44abk,225,141503,43,182,0.0,0.0,0.0,0.057777777777777775,0.022222222222222223,0.28782710859897204,169,12.5,225,1.0,341.0,0.05278592375366569,0.8224504187840289
r9uf7f3fpiekosg8m33hcuqt79,239,146432,43,196,0.0,0.0,0.0,0.05439330543933055,0.02092050209205021,0.2712252530651356,183,14.058823529411764,239,1.0,376.0,0.04521276595744681,0.8194002788213322
ikrs0ssfifs59f9mlcq9a8qj2n,228,135924,40,188,0.0,0.0,0.0,0.05263157894736842,0.021929824561403508,0.27753143893958554,175,14.25,228,1.0,351.0,0.045584045584045586,0.870180302052057
j9b7c6ilojfpbhl0nbti3cqfi1,217,130523,34,183,0.0,0.0,0.0,0.04608294930875576,0.02304147465437788,0.25249083007931294,170,14.466666666666667,217,1.0,334.0,0.04491017964071856,0.8311810781967294
iisk9j1h1c6o2etcrctuohltt9,235,150853,44,191,0.0,0.0,0.0,0.05531914893617021,0.02127659574468085,0.28973692817956087,178,11.75,235,1.0,354.0,0.05649717514124294,0.8473749842694175
s81eaolu1qk6vckv5vvgqbg4se,228,170585,44,184,0.0,0.0,0.0,0.05701754385964912,0.021929824561403508,0.27600232846582934,171,12.666666666666666,228,1.0,350.0,0.05142857142857143,0.9241385230847075
r0e98rtqr6192k5b8gl4ndlmha,141,93747,34,107,0.0,0.0,0.0,0.028368794326241134,0.03546099290780142,0.3586998189050154,96,8.294117647058824,141,1.0,183.0,0.09289617486338798,0.9282384816083064
b3avd2j0387kff1fs4hseklo4t,303,214640,45,258,0.0,0.0,0.0,0.013201320132013201,0.0165016501650165,0.3390838162123121,242,15.15,303,1.0,465.0,0.043010752688172046,0.823311630933212
49rbuft0lmtfjd3qn70np3lk51,286,175269,41,245,0.0,0.0,0.0,0.0034965034965034965,0.017482517482517484,0.3583020526006563,228,14.3,286,1.0,439.0,0.04555808656036447,0.8217973429643834
26v7bi8e0oc7p58e3s9v8eic9f,317,188296,44,273,0.0,0.0,0.0,0.01892744479495268,0.015772870662460567,0.27781752500068135,256,16.68421052631579,317,1.0,495.0,0.03838383838383838,0.7983628223876192
coom33f4pfor5m2sifo3jphip8,365,245939,53,312,0.0,0.0,0.0,0.043835616438356165,0.0136986301369863,0.3138630902272808,297,18.25,365,1.0,581.0,0.03442340791738382,0.7906566413834187
ml4tnn1lkctli3fofonrj629qm,266,163993,36,230,0.0,0.0,0.0,0.022556390977443608,0.018796992481203006,0.2505294297976862,218,16.625,266,1.0,427.0,0.03747072599531616,0.769612322040548
9ps9ql7hbv7pcbs8mjr50e0rt8,232,151259,33,199,0.0,0.0,0.0,0.017241379310344827,0.021551724137931036,0.27640033692898963,188,12.88888888888889,232,1.0,367.0,0.04904632152588556,0.7999029184555003
75ufmqjcbcd722b8qt9sdvphdi,258,182026,44,214,0.0,0.0,0.0,0.015503875968992248,0.01937984496124031,0.34557040543697515,198,12.285714285714286,258,1.0,378.0,0.05555555555555555,0.8585774391616153
7el564n2rvpqj7hl5gn3b8uk8j,210,132956,44,166,0.0,0.0,0.0,0.01904761904761905,0.023809523809523808,0.4302875692955229,149,11.052631578947368,210,1.0,285.0,0.06666666666666667,0.9003022923924358
rfvugmk87jtlaiilouut5sdm32,284,167016,34,250,0.0,0.0,0.0,0.035211267605633804,0.017605633802816902,0.21252559737074056,241,18.933333333333334,284,1.0,472.0,0.03177966101694915,0.7207910750379711
2dog8ussjb1su485cbk44ch0b3,26,21991,12,14,0.0,0.0,0.0,0.07692307692307693,0.23076923076923078,0.3374986302843124,12,2.1666666666666665,26,1.0,22.0,0.5454545454545454,1.026281851086641
5kiungtfda52ttssukpf21bhqs,28,29764,14,14,0.0,0.0,0.0,0.07142857142857142,0.17857142857142858,0.4087686836521285,11,2.5454545454545454,28,1.0,18.0,0.6111111111111112,0.8949974347244047
