"session_id","Total_requests","Total_Bytes","Total_GET_requests","Total_POST_requests","Total_3xx_responses","Total_4xx_responses","per_image_requests","per_css_request","per_js_requests","Depth_SD","Max_requests_per_page","Average_requests_per_page","Max_sequential_request","per_sequential_requests","Session_time","Browsing_speed","SD_request_time"
qlgu4hfptc004osevv48p07oj3,241,169435,41,200,0.0,0.0,0.0,0.004149377593360996,0.02074688796680498,0.3315869381577934,183,12.05,241,1.0,381.0,0.05249343832020997,0.9170406108966557
s07af6jn35uipvfnkj6hpglsl9,131,85038,21,110,0.0,0.0,0.0,0.007633587786259542,0.03816793893129771,0.27246669156602665,103,11.909090909090908,131,1.0,200.0,0.055,0.8226585489527385
hs62n8oguaemh0k12m9434sr20,247,153601,35,212,0.0,0.0,0.0,0.004048582995951417,0.020242914979757085,0.2892966815376493,198,14.529411764705882,247,1.0,381.0,0.04461942257217848,0.8081158265798358
3rfboibsp6vin0c5iqp8r33f5n,135,90637,27,108,0.0,0.0,0.0,0.007407407407407408,0.037037037037037035,0.3362016509010435,98,9.0,135,1.0,186.0,0.08064516129032258,0.909755088464832
59phgq1j4hsfskn63mgd5nrnmb,19,16163,9,10,0.0,0.0,0.0,0.05263157894736842,0.2631578947368421,0.30689220499185793,9,1.9,19,1.0,16.0,0.625,0.9874559494365115
3uqepgd76f9ecnauehcl4sucbh,225,158994,49,176,0.0,0.0,0.0,0.0044444444444444444,0.022222222222222223,0.4047617802676434,156,11.25,225,1.0,289.0,0.06920415224913495,0.9375987190822583
ck0vis16184tm6572eohin19d2,227,134139,27,200,0.0,0.0,0.0,0.004405286343612335,0.022026431718061675,0.2539830009762039,187,16.214285714285715,227,1.0,369.0,0.037940379403794036,0.8160607166433523
pf7tnis955pq27n6sibk32d87k,204,124366,33,171,0.0,0.0,0.0,0.004901960784313725,0.024509803921568627,0.3230834716330212,158,12.0,204,1.0,330.0,0.051515151515151514,0.9655245211400495
1ttvuqau08dh4t1cjg50pr2298,348,200182,39,309,0.0,0.0,0.0,0.0028735632183908046,0.014367816091954023,0.26615773373281754,289,18.31578947368421,348,1.0,592.0,0.03209459459459459,1.0098929330838855
bdnrcfsa6rd1fuorjjjmi0o20s,261,173421,44,217,0.0,0.0,0.0,0.0038314176245210726,0.019157088122605363,0.32959100640010064,199,11.863636363636363,261,1.0,425.0,0.05176470588235294,1.0521829007322894
k0371k7nj5dqmfg9fllmll59sn,100,59250,21,79,0.0,0.0,0.0,0.01,0.05,0.3491418050019218,65,7.142857142857143,100,1.0,126.0,0.1111111111111111,1.0547037498748166
16r8lv9fabgjk06di8usnmu9ni,273,159984,46,227,0.0,0.0,0.0,0.007326007326007326,0.018315018315018316,0.3224275616800789,208,15.166666666666666,273,1.0,431.0,0.04176334106728538,0.9028988247604269
7428dqv0aoerlt7uj52th5qac2,159,97285,25,134,0.0,0.0,0.0,0.006289308176100629,0.031446540880503145,0.3039759993357125,124,10.6,159,1.0,257.0,0.058365758754863814,0.9097566343896093
8srapvmong540puc7nb8gttr9s,263,153973,45,218,0.0,0.0,0.0,0.0038022813688212928,0.019011406844106463,0.33073291601494503,198,14.61111111111111,263,1.0,422.0,0.04265402843601896,0.9882860008357999
qqvn22bkui88d086v1pnp37cus,230,143108,35,195,0.0,0.0,0.0,0.004347826086956522,0.021739130434782608,0.3273598345057577,180,12.105263157894736,230,1.0,361.0,0.05263157894736842,0.8707491939646973
bhgacl77180d93ov5a5fbbau9v,260,160002,46,214,0.0,0.0,0.0,0.05384615384615385,0.019230769230769232,0.29620379199215624,199,13.68421052631579,260,1.0,404.0,0.04702970297029703,0.8463636103630315
7fk29hdm43m3g5jcsn40ilqq72,172,104329,45,127,0.0,0.0,0.0,0.0755813953488372,0.029069767441860465,0.34533121871901157,112,11.466666666666667,172,1.0,208.0,0.07211538461538461,0.953771937414413
aj9b410e48gia1a4u0s5e0on3v,145,96106,37,108,0.0,0.0,0.0,0.006896551724137931,0.034482758620689655,0.3983318366398249,92,8.529411764705882,145,1.0,161.0,0.10559006211180125,0.9763919604361153
v6g56j1moj87j95r7n37hjcjqa,318,189419,50,268,0.0,0.0,0.0,0.031446540880503145,0.015723270440251572,0.29920520218756064,250,15.9,318,1.0,515.0,0.038834951456310676,0.8106196083004533
7gce60ae3b26e071uuothvl8ov,302,186460,43,259,0.0,0.0,0.0,0.0033112582781456954,0.016556291390728478,0.2998471900045502,240,15.894736842105264,302,1.0,492.0,0.03861788617886179,0.838762049308819
tdm49rlqprtglqndl74j4cekj0,193,113447,29,164,0.0,0.0,0.0,0.0051813471502590676,0.025906735751295335,0.30096447111829233,151,12.0625,193,1.0,304.0,0.05263157894736842,0.8672528892396965
65jksu5rbgasntdo5kcspn140b,212,123815,40,172,0.0,0.0,0.0,0.05660377358490566,0.02358490566037736,0.3118563146427471,157,13.25,212,1.0,321.0,0.04984423676012461,0.8874320254856708
3ctnavj7r6jrdpq5q0n8s7s4l1,214,144005,41,173,0.0,0.0,0.0,0.004672897196261682,0.02336448598130841,0.3714879797075101,156,10.7,214,1.0,344.0,0.05813953488372093,1.1086491683242556
pmb5bepkpun1v95n8rveof9ee0,323,200556,43,280,0.0,0.0,0.0,0.0030959752321981426,0.015479876160990712,0.2920737192587184,261,17.944444444444443,323,1.0,530.0,0.033962264150943396,0.8407952841396047
pvkqfvdopap7c1e9hrdeakkq8u,187,121275,30,157,0.0,0.0,0.0,0.0053475935828877,0.026737967914438502,0.30858904911772206,146,10.38888888888889,187,1.0,292.0,0.06164383561643835,0.8776572508632573
c4jthmvc4kk57hh14pugnmmj9j,322,191921,43,279,0.0,0.0,0.0,0.003105590062111801,0.015527950310559006,0.30764157615208454,261,15.333333333333334,322,1.0,520.0,0.04038461538461539,0.8118846397970667
trga4mrvjvogdgoi9vrqkmi92j,223,137342,33,190,0.0,0.0,0.0,0.004484304932735426,0.02242152466367713,0.29609998240751884,177,14.866666666666667,223,1.0,356.0,0.042134831460674156,0.8355260152587614
m53jq0p03vjq9ggef5fqamii89,122,75164,29,93,0.0,0.0,0.0,0.00819672131147541,0.040983606557377046,0.3688524590163934,82,8.714285714285714,122,1.0,173.0,0.08092485549132948,1.023015182926818
4j64bd6drdkbib7sfpaue62poi,304,199798,46,258,0.0,0.0,0.0,0.003289473684210526,0.01644736842105263,0.30673349955733975,238,16.0,304,1.0,494.0,0.038461538461538464,0.8453627374652474
9hdhd3r1imn0bdlevf1s4g2ks4,160,96575,35,125,0.0,0.0,0.0,0.00625,0.03125,0.3772847068196643,111,9.411764705882353,160,1.0,240.0,0.07083333333333333,1.02469507659596
uojjl06k7ee9lk3pc48ppaan0a,175,106174,27,148,0.0,0.0,0.0,0.005714285714285714,0.02857142857142857,0.290024629495989,138,11.666666666666666,175,1.0,292.0,0.05136986301369863,0.8840722105514841
as0na0kr8o0gfoe8do6a6cjsfi,220,148028,40,180,0.0,0.0,0.0,0.004545454545454545,0.022727272727272728,0.3731427839180099,164,11.0,220,1.0,340.0,0.058823529411764705,0.9451922713141842
ebnjc41jpisf779951hm4okh7p,130,77071,19,111,0.0,0.0,0.0,0.007692307692307693,0.038461538461538464,0.2704368589422607,97,10.0,130,1.0,188.0,0.06914893617021277,0.9771350466584873
m01ltdunc7d4tjuh0r8opr8c3k,215,128137,27,188,0.0,0.0,0.0,0.004651162790697674,0.023255813953488372,0.2621209823926581,177,13.4375,215,1.0,359.0,0.04456824512534819,0.7702415458412819
v3hbnujku5f0bm2mmbjqrr9rg8,329,191374,41,288,0.0,0.0,0.0,0.00303951367781155,0.015197568389057751,0.27281222701905017,269,16.45,329,1.0,553.0,0.03616636528028933,0.8388176686035425
20054o9vd2q32sqnc3g6kj17om,268,164043,46,222,0.0,0.0,0.0,0.05223880597014925,0.018656716417910446,0.27154336415910824,208,16.75,268,1.0,425.0,0.03764705882352941,0.8263977742917885
lu2vabqtd7mhjirluaij1a6qcg,180,105182,27,153,0.0,0.0,0.0,0.005555555555555556,0.027777777777777776,0.2948110924760355,141,11.25,180,1.0,288.0,0.05555555555555555,0.8856886837057617
j09afvs25gdij4vebr11kt9gpr,156,93244,26,130,0.0,0.0,0.0,0.00641025641025641,0.03205128205128205,0.2970930827245248,120,10.4,156,1.0,238.0,0.06302521008403361,0.8507064782655946
mld2vskicvoo3bvkk0fnjtuv7u,211,126469,29,182,0.0,0.0,0.0,0.004739336492890996,0.023696682464454975,0.2727487122263158,171,12.411764705882353,211,1.0,344.0,0.04941860465116279,0.8179441248406765
mk7jdh4qi5dkquenuvef8qk855,247,156435,41,206,0.0,0.0,0.0,0.048582995951417005,0.020242914979757085,0.26081171511589324,192,15.4375,247,1.0,386.0,0.04145077720207254,0.8117989418599596
vtcjrbtjq57mnai4banl61pd25,371,220575,39,332,0.0,0.0,0.0,0.0026954177897574125,0.013477088948787063,0.2928965543332857,312,20.61111111111111,371,1.0,638.0,0.02821316614420063,0.9005035446484843
071tbv7fsev5d64kb0f9jieor6,401,242736,46,355,0.0,0.0,0.0,0.0024937655860349127,0.012468827930174564,0.26751956771878077,335,18.227272727272727,401,1.0,680.0,0.03235294117647059,0.7685897196494136
6ntd0tthl2oaq1l21tho6bflst,221,138080,35,186,0.0,0.0,0.0,0.004524886877828055,0.02262443438914027,0.3326330488595313,172,12.277777777777779,221,1.0,362.0,0.049723756906077346,0.9150346134488597
imgld2d8lq8ugjvfur481ofr2n,141,88749,31,110,0.0,0.0,0.0,0.0070921985815602835,0.03546099290780142,0.3668799193298599,98,7.833333333333333,141,1.0,181.0,0.09944751381215469,0.9250358715279643
htodnmm7tjpihgeuqk64c0gjes,218,142044,37,181,0.0,0.0,0.0,0.0045871559633027525,0.022935779816513763,0.34949793851009986,165,10.9,218,1.0,316.0,0.06329113924050633,0.8881094086260395
0i5kvpslrq3vb6u8ff2kuejv0v,283,177794,40,243,0.0,0.0,0.0,0.0035335689045936395,0.0176678445229682,0.28906235104194433,226,14.15,283,1.0,465.0,0.043010752688172046,0.8214312761015005
69pb8jcum0600139r70m1aqbrf,239,146577,26,213,0.0,0.0,0.0,0.0041841004184100415,0.02092050209205021,0.257517699638981,197,14.058823529411764,239,1.0,382.0,0.04450261780104712,0.816768124769746
656v65u3buefq447rk141pj08c,214,131428,31,183,0.0,0.0,0.0,0.004672897196261682,0.02336448598130841,0.2876015430547499,171,12.588235294117647,214,1.0,348.0,0.04885057471264368,0.8809867501521098
q80o426gl01opbf2ve05c36c4u,225,143116,50,175,0.0,0.0,0.0,0.06222222222222222,0.022222222222222223,0.3159621793275773,159,12.5,225,1.0,303.0,0.0594059405940594,0.9066666666666667
j732r4nonn5d5q37e9u2g9hr11,203,135966,53,150,0.0,0.0,0.0,0.07881773399014778,0.024630541871921183,0.3387214470477061,131,10.68421052631579,203,1.0,265.0,0.07169811320754717,0.9391958603417546
1afcff96kgdbmevi5aemi5mkuj,261,166236,34,227,0.0,0.0,0.0,0.0038314176245210726,0.019157088122605363,0.2751160623910535,211,15.352941176470589,261,1.0,425.0,0.04,0.8463357837715862
mc9vvj20cc427d1vhl9aah593q,265,154626,37,228,0.0,0.0,0.0,0.0037735849056603774,0.018867924528301886,0.3018867924528302,211,15.588235294117647,265,1.0,433.0,0.03926096997690531,0.8848714641177938
a511chc13vi6tde0dr4780cr9n,216,143005,36,180,0.0,0.0,0.0,0.013888888888888888,0.023148148148148147,0.3649781078426343,165,12.705882352941176,216,1.0,347.0,0.04899135446685879,0.9218312238217038
iae9nd0n4lmdfntp4ib72dt4fh,201,120222,35,166,0.0,0.0,0.0,0.004975124378109453,0.024875621890547265,0.3185633948971566,152,12.5625,201,1.0,322.0,0.049689440993788817,0.9828357894153625
icjl2m9q6satjga38pfqqnmjl8,146,88442,31,115,0.0,0.0,0.0,0.00684931506849315,0.03424657534246575,0.36507556085579257,100,9.125,146,1.0,204.0,0.0784313725490196,1.0032785437589344
crv8slnnov42i8mci4ppsrou68,51,54141,27,24,0.0,0.0,0.0,0.0196078431372549,0.09803921568627451,0.524670123931751,13,3.642857142857143,51,1.0,15.0,0.9333333333333333,0.6037178164055157
b5iup8c3aosskl3hm3tmuu4lhi,63,60960,33,30,0.0,0.0,0.0,0.015873015873015872,0.07936507936507936,0.49943278484292936,17,3.7058823529411766,63,1.0,22.0,0.7727272727272727,0.6704353041886627
g6qvdvs8dvcr93euju3r3u2clg,78,57060,28,50,0.0,0.0,0.0,0.10256410256410256,0.0641025641025641,0.36465288854686895,42,4.875,78,1.0,76.0,0.21052631578947367,0.9736839767203859
2ciamdo9317m8q3tm7b11t4p6e,40,31287,19,21,0.0,0.0,0.0,0.125,0.125,0.4115519408288582,17,3.076923076923077,40,1.0,29.0,0.4482758620689655,0.921615429558338
7nobos194e12uk0c7gi4e04c25,75,59021,31,44,0.0,0.0,0.0,0.12,0.06666666666666667,0.45489925624618616,36,4.411764705882353,75,1.0,63.0,0.2698412698412698,0.9243376006633074
7onurvslijk8fm97iohvhcoq52,118,94787,44,74,0.0,0.0,0.0,0.03389830508474576,0.0423728813559322,0.44238586902163357,56,5.9,118,1.0,91.0,0.21978021978021978,0.9425085257821687
dplgo3sid3ccoh1p28kt7oal82,54,45392,26,28,0.0,0.0,0.0,0.037037037037037035,0.09259259259259259,0.4969039949999533,18,3.857142857142857,54,1.0,25.0,0.56,0.7628640712609622
t8f9bu34vogoj5kisdk61hp83n,87,72071,38,49,0.0,0.0,0.0,0.022988505747126436,0.05747126436781609,0.4755899049557977,33,5.8,87,1.0,51.0,0.29411764705882354,0.8650523090678978
lbpk1okd4btot9vqfjpsv2vl9n,82,70004,32,50,0.0,0.0,0.0,0.04878048780487805,0.06097560975609756,0.4418944129754498,39,4.823529411764706,82,1.0,68.0,0.25,0.9602448626843673
heooocaj90nj4usab96vr0t8bo,128,100213,49,79,0.0,0.0,0.0,0.1171875,0.0390625,0.4115489747208101,64,8.0,128,1.0,114.0,0.14035087719298245,0.9538931330998247
fsjvbae9a6rr1ka25ldsvbdtuu,143,110350,42,101,0.0,0.0,0.0,0.08391608391608392,0.03496503496503497,0.415245673826672,89,8.9375,143,1.0,192.0,0.08333333333333333,0.9319870876449923
tgjeh5ae9h3v4vmds3oemkq48n,128,86138,27,101,0.0,0.0,0.0,0.0234375,0.0390625,0.3139614265220331,89,8.533333333333333,128,1.0,181.0,0.08287292817679558,0.931458397403636
v23rfeffhu8tnkj029mv5angtg,114,83319,31,83,0.0,0.0,0.0,0.06140350877192982,0.043859649122807015,0.34334010159264783,73,7.125,114,1.0,158.0,0.10126582278481013,1.0801946862359397
rdrkop6n2o5qgtbpm4o4as05mu,82,62683,28,54,0.0,0.0,0.0,0.04878048780487805,0.06097560975609756,0.3947905867375279,45,5.125,82,1.0,96.0,0.16666666666666666,1.102158392945854
s22ulplav9a7svordh7cc4olt7,169,117807,52,117,0.0,0.0,0.0,0.09467455621301775,0.029585798816568046,0.34472216955336116,101,12.071428571428571,169,1.0,216.0,0.06481481481481481,0.9228493119470723
qe370ks533bvqh8n9ra33968bn,155,119614,50,105,0.0,0.0,0.0,0.0967741935483871,0.03225806451612903,0.3786167935773216,91,8.61111111111111,155,1.0,196.0,0.09183673469387756,1.1809095420539406
tr5fbeta11pirki760fvndcfmb,152,108492,40,112,0.0,0.0,0.0,0.02631578947368421,0.03289473684210526,0.3691252668185667,97,8.444444444444445,152,1.0,211.0,0.08530805687203792,1.0133928299039967
b29vltsdmop45jv4bjp64gc73o,151,98622,37,114,0.0,0.0,0.0,0.0728476821192053,0.033112582781456956,0.31870753418585335,101,8.38888888888889,151,1.0,209.0,0.0861244019138756,0.8978335009315139
smjle8311adgengdcgqfh70ua0,121,89215,34,87,0.0,0.0,0.0,0.05785123966942149,0.04132231404958678,0.37272635648858454,75,7.117647058823529,121,1.0,165.0,0.10303030303030303,1.0041237288352056
aukl3llmaggljgm2dv21pgl802,231,157701,62,169,0.0,0.0,0.0,0.08225108225108226,0.021645021645021644,0.34831675653491667,151,10.5,231,1.0,316.0,0.06962025316455696,0.9482792429501693
sq6gghu3613fgq6t6h9bcr80ie,137,91342,34,103,0.0,0.0,0.0,0.014598540145985401,0.0364963503649635,0.34777019706778384,90,9.133333333333333,137,1.0,195.0,0.07692307692307693,1.0444334736283685
l281lufhl0p948rr5o7mq7rhoi,101,75877,34,67,0.0,0.0,0.0,0.09900990099009901,0.04950495049504951,0.3475233420749355,56,6.733333333333333,101,1.0,118.0,0.1271186440677966,0.9756369529564366
7viehtkjnmi6q1dque68cpudao,151,94073,37,114,0.0,0.0,0.0,0.0728476821192053,0.033112582781456956,0.3066446861666285,103,10.066666666666666,151,1.0,219.0,0.0684931506849315,0.9398375350785056
m1e1mgb7hbmqovglk2rp4f7en9,128,92959,38,90,0.0,0.0,0.0,0.0859375,0.0390625,0.36233495704078844,79,7.529411764705882,128,1.0,162.0,0.10493827160493827,0.9477306365075469
ntq39vmdijl66047lvvr8qeuh8,106,73940,34,72,0.0,0.0,0.0,0.09433962264150944,0.04716981132075472,0.3439193610105318,62,7.066666666666666,106,1.0,123.0,0.12195121951219512,0.9530169815037569
h9gaeo351pqnmpu055ot9s5mtd,93,74736,34,59,0.0,0.0,0.0,0.08602150537634409,0.053763440860215055,0.37833574377976736,49,5.470588235294118,93,1.0,94.0,0.18085106382978725,0.999942188177434
f9gd6pgmkcgvpb3lfnmr1rp86k,117,100551,52,65,0.0,0.0,0.0,0.13675213675213677,0.042735042735042736,0.4213250442347431,50,6.5,117,1.0,88.0,0.20454545454545456,0.932838540146479
1u41k0lehrsbt97q0pe4knpa6c,85,82574,41,44,0.0,0.0,0.0,0.058823529411764705,0.058823529411764705,0.4550371671956169,29,5.666666666666667,85,1.0,43.0,0.3488372093023256,0.8206672953691898
f76c77gidobkhj3onqhf4s3n4d,65,53445,30,35,0.0,0.0,0.0,0.03076923076923077,0.07692307692307693,0.48013804721006875,24,4.333333333333333,65,1.0,33.0,0.45454545454545453,0.82505154940258
0ogg5l1i4nh37ek8mjpn8q9fc0,49,45286,24,25,0.0,0.0,0.0,0.04081632653061224,0.10204081632653061,0.4300266837899077,16,3.769230769230769,49,1.0,25.0,0.52,0.8112084454837466
9cuovso04bhmsmeovv59e513qh,130,132084,53,77,0.0,0.0,0.0,0.12307692307692308,0.038461538461538464,0.4196363599072571,62,6.5,130,1.0,111.0,0.18018018018018017,0.9616615305856234
sd8qtd5qblkhbiq3el51h7p58q,152,107642,46,106,0.0,0.0,0.0,0.09210526315789473,0.03289473684210526,0.3567221503085779,91,8.0,152,1.0,186.0,0.10215053763440861,0.9541968820692576
0pcr6mashfodserb90cq3p04uf,194,124022,45,149,0.0,0.0,0.0,0.04639175257731959,0.02577319587628866,0.33552702186236794,134,11.411764705882353,194,1.0,280.0,0.060714285714285714,0.9134625657743738
3qfgfasvf42im2b2pba7hlhvdq,130,80091,31,99,0.0,0.0,0.0,0.06923076923076923,0.038461538461538464,0.3223434898424148,88,8.125,130,1.0,178.0,0.0898876404494382,0.9126332276900857
eoj0v25cg7p78ojpr26s9tea94,166,122527,47,119,0.0,0.0,0.0,0.05421686746987952,0.030120481927710843,0.39114898989754043,102,9.222222222222221,166,1.0,216.0,0.08333333333333333,1.026573898994737
os9be9s5er1ud8569gm26htp0j,125,96745,40,85,0.0,0.0,0.0,0.096,0.04,0.38582897765719987,74,7.352941176470588,125,1.0,158.0,0.10759493670886076,0.9809709475820372
uk2rt8k37hf4v8sogabdk01tua,168,121803,44,124,0.0,0.0,0.0,0.07738095238095238,0.02976190476190476,0.34743757494077354,111,9.333333333333334,168,1.0,235.0,0.07659574468085106,0.9457919392182667
vllcsfvm4m4b6559eckqpg3mvq,174,112206,38,136,0.0,0.0,0.0,0.06321839080459771,0.028735632183908046,0.3183306304396834,121,9.666666666666666,174,1.0,245.0,0.07346938775510205,0.8841800397620954
tes9ba915l9f7e3i12vdgj7bte,151,108281,38,113,0.0,0.0,0.0,0.0728476821192053,0.033112582781456956,0.330197373836236,101,8.882352941176471,151,1.0,209.0,0.08133971291866028,0.912466471504627
77ac9gmq9m61tv68pqdpg1holt,128,99147,37,91,0.0,0.0,0.0,0.046875,0.0390625,0.3755692294288098,78,7.111111111111111,128,1.0,168.0,0.10714285714285714,1.0588171466310885
jfmilo33fin84baeh3k6bcnh3v,148,106717,46,102,0.0,0.0,0.0,0.0945945945945946,0.033783783783783786,0.3234080525344411,86,9.25,148,1.0,181.0,0.08839779005524862,0.9431183608183985
6gftqgk6qqkipsecbrvk0mtr5h,135,97439,37,98,0.0,0.0,0.0,0.05185185185185185,0.037037037037037035,0.3625848370524568,83,9.0,135,1.0,177.0,0.0847457627118644,1.2850517595378632
84q2klr0foifmc69684fjvafqa,162,110095,47,115,0.0,0.0,0.0,0.06790123456790123,0.030864197530864196,0.36815179138885046,99,8.526315789473685,162,1.0,202.0,0.09405940594059406,1.0003809669077972
scep2a1a2l1tjoc5dqlche5mqq,93,69975,32,61,0.0,0.0,0.0,0.043010752688172046,0.053763440860215055,0.40404933823776207,50,6.2,93,1.0,121.0,0.12396694214876033,1.225051644612999
qg5jilensjo45f7koo4cvrouqn,154,127275,56,98,0.0,0.0,0.0,0.11038961038961038,0.032467532467532464,0.42999566574398196,81,7.333333333333333,154,1.0,163.0,0.12883435582822086,1.014422060443509
kd4h7t2e50hpl0uv1pdbcsoe4n,142,94556,36,106,0.0,0.0,0.0,0.04225352112676056,0.035211267605633804,0.3844322271536952,94,8.875,142,1.0,196.0,0.08163265306122448,0.9548423243199039
sjr20ddno9sftolk2ofmqoskmf,181,113908,35,146,0.0,0.0,0.0,0.016574585635359115,0.027624309392265192,0.31824355411966115,132,10.055555555555555,181,1.0,268.0,0.06716417910447761,0.9078610659947426
5hv5h86d5hnph965gtsjskmtu0,111,77556,34,77,0.0,0.0,0.0,0.09009009009009009,0.04504504504504504,0.343525693061939,68,7.4,111,1.0,150.0,0.1,0.906916850570947
2s8fa1s8oe1rqsf0ddm7m9q7da,179,128016,40,139,0.0,0.0,0.0,0.0111731843575419,0.027932960893854747,0.36188010593746694,121,9.421052631578947,179,1.0,233.0,0.0815450643776824,0.9563358179455043
qb9nte3m02m5iennt4e7mg7caf,205,141014,53,152,0.0,0.0,0.0,0.07804878048780488,0.024390243902439025,0.3352749322427236,135,10.25,205,1.0,282.0,0.07092198581560284,0.9214994376359409
0ht0u328t4mkgi01sp7mm07e01,109,77232,28,81,0.0,0.0,0.0,0.01834862385321101,0.045871559633027525,0.3507899870514708,70,6.8125,109,1.0,142.0,0.11267605633802817,0.9626472212531869
r4qbc8d0f23m1oi2jeplnl7k3q,93,72203,30,63,0.0,0.0,0.0,0.06451612903225806,0.053763440860215055,0.42415232093152727,54,5.8125,93,1.0,103.0,0.1553398058252427,0.966785668515657
dne20ji4gjh7i5k19nueps0biu,134,109786,58,76,0.0,0.0,0.0,0.13432835820895522,0.03731343283582089,0.42399620033856095,58,7.052631578947368,134,1.0,102.0,0.18627450980392157,0.9477318129186594
u89p7qigo3rvvgm0vgs06hk8sc,84,70944,38,46,0.0,0.0,0.0,0.07142857142857142,0.05952380952380952,0.4403152859263555,33,4.9411764705882355,84,1.0,53.0,0.32075471698113206,0.8698626315300746
0sejj3er3n0v1sfjv2jbnhaav4,97,67153,34,63,0.0,0.0,0.0,0.10309278350515463,0.05154639175257732,0.3589050553717363,52,6.466666666666667,97,1.0,89.0,0.16853932584269662,0.959704669916456
ggik7ranc9tpounf2576ulu1pf,39,23112,7,32,0.0,0.0,0.0,0.02564102564102564,0.1282051282051282,0.1580618975120251,32,4.875,39,1.0,64.0,0.125,0.767519463953629
5nbijh1gp9uis7ai7bt3rp6h0n,22,15479,7,15,0.0,0.0,0.0,0.045454545454545456,0.22727272727272727,0.20829889522526548,15,2.75,22,1.0,31.0,0.25806451612903225,0.8872373316337789
c9ig849lkl7b7cnikpc1b8vdi7,45,34502,19,26,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.38873012632302,21,3.4615384615384617,45,1.0,37.0,0.35135135135135137,0.9727141612550797
35siqb4j2kkkqj9sl59b1mb3mc,59,48660,25,34,0.0,0.0,0.0,0.11864406779661017,0.0847457627118644,0.3989356710488074,28,3.933333333333333,59,1.0,53.0,0.2830188679245283,0.9512688271459171
1gkkisdcfhov1vv3n5ae0eotg9,50,44824,25,25,0.0,0.0,0.0,0.14,0.1,0.4004996878900157,19,3.3333333333333335,50,1.0,32.0,0.46875,0.8890444308357148
0o21mf1bnalsnajqi851nce7po,19,19701,13,6,0.0,0.0,0.0,0.15789473684210525,0.2631578947368421,0.36464227527765836,4,1.7272727272727273,19,1.0,7.0,1.5714285714285714,0.7405919620773835
jij3srivs9gtodv0tcv3rim8dt,3152,1464115,34,3118,0.0,0.0,0.0,0.0031725888324873096,0.0015862944162436548,0.0665971663116849,3109,175.11111111111111,3152,1.0,6209.0,0.0028990175551618616,0.24038406411415492
edf3nbd2agsd9js7ursttbmnls,114,70838,25,89,0.0,0.0,0.0,0.06140350877192982,0.043859649122807015,0.2914604864181781,82,7.6,114,1.0,158.0,0.0949367088607595,0.9032958359197194
